21.9635 	INFO 	keyboard.Keyboard is using iohub backend.
21.9635 	INFO 	keyboard.Keyboard is using iohub backend.
21.9636 	EXP 	FreeRecall: status = STARTED
21.9639 	EXP 	window1: mouseVisible = False
22.0936 	EXP 	Created welcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='welcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.0938 	EXP 	window1: mouseVisible = False
22.1164 	EXP 	Created instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.1165 	EXP 	window1: mouseVisible = False
22.1209 	EXP 	Created fixation_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
22.1213 	EXP 	window1: mouseVisible = False
22.1236 	EXP 	Created word_practica_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='word_practica_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.1239 	EXP 	window1: mouseVisible = False
22.1241 	EXP 	window1: mouseVisible = False
22.1248 	EXP 	window1: mouseVisible = False
22.1256 	EXP 	window1: mouseVisible = False
22.1314 	EXP 	window1: mouseVisible = False
22.1316 	EXP 	window1: mouseVisible = False
22.1324 	EXP 	window1: mouseVisible = False
22.1331 	EXP 	window1: mouseVisible = False
22.1399 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1420 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1440 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1459 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1478 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1500 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1520 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1536 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1553 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1574 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1597 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1620 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1641 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1657 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.1662 	DEBUG 	Uploading Texture Font fontname to graphics card
22.1672 	DEBUG 	Upload of Texture Font fontname complete
22.1700 	EXP 	window1: mouseVisible = False
22.1863 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.1865 	EXP 	window1: mouseVisible = False
22.1892 	EXP 	Created cuenta = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='cuenta', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.1897 	EXP 	window1: mouseVisible = False
22.1899 	EXP 	window1: mouseVisible = False
22.1908 	EXP 	window1: mouseVisible = False
22.1917 	EXP 	window1: mouseVisible = False
22.1970 	EXP 	window1: mouseVisible = False
22.1972 	EXP 	window1: mouseVisible = False
22.1980 	EXP 	window1: mouseVisible = False
22.1987 	EXP 	window1: mouseVisible = False
22.2048 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2070 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2093 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2116 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2137 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2141 	DEBUG 	Uploading Texture Font fontname to graphics card
22.2146 	DEBUG 	Upload of Texture Font fontname complete
22.2165 	EXP 	window1: mouseVisible = False
22.2262 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.2263 	EXP 	window1: mouseVisible = False
22.2399 	EXP 	Created practice_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='practice_end', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.2400 	EXP 	window1: mouseVisible = False
22.2431 	EXP 	Created fixation_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
22.2432 	EXP 	window1: mouseVisible = False
22.2448 	EXP 	Created word_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='word_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
22.2451 	EXP 	window1: mouseVisible = False
22.2453 	EXP 	window1: mouseVisible = False
22.2461 	EXP 	window1: mouseVisible = False
22.2468 	EXP 	window1: mouseVisible = False
