17.4880 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
17.8279 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8283 	DEBUG 	Uploading Texture Font fontname to graphics card
17.8292 	DEBUG 	Upload of Texture Font fontname complete
17.8308 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B9F41B63A0>
17.8310 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B9F41B63A0>
17.8316 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B9F41B63A0>
17.8322 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B9F41B63A0>
17.8362 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8381 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8402 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.8406 	DEBUG 	Uploading Texture Font fontname to graphics card
17.8415 	DEBUG 	Upload of Texture Font fontname complete
17.8442 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
17.8442 	EXP 	window1: recordFrameIntervals = False
18.0247 	EXP 	window1: recordFrameIntervals = True
18.2073 	EXP 	Screen (0) actual frame rate measured at 60.14Hz
18.2073 	EXP 	window1: recordFrameIntervals = False
18.2081 	EXP 	window1: mouseVisible = False
18.2086 	EXP 	window1: mouseVisible = False
18.2087 	EXP 	window1: mouseVisible = False
18.2094 	EXP 	window1: mouseVisible = False
18.2100 	EXP 	window1: mouseVisible = False
18.2146 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2159 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2175 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2192 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2209 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2228 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2241 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2256 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2274 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2290 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2293 	DEBUG 	Uploading Texture Font fontname to graphics card
18.2301 	DEBUG 	Upload of Texture Font fontname complete
18.2318 	EXP 	window1: mouseVisible = False
18.2319 	EXP 	window1: mouseVisible = False
18.2324 	EXP 	window1: mouseVisible = False
18.2328 	EXP 	window1: mouseVisible = False
18.2505 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
20.9333 	INFO 	keyboard.Keyboard is using iohub backend.
20.9333 	INFO 	keyboard.Keyboard is using iohub backend.
20.9334 	INFO 	keyboard.Keyboard is using iohub backend.
20.9334 	INFO 	keyboard.Keyboard is using iohub backend.
20.9334 	INFO 	keyboard.Keyboard is using iohub backend.
20.9334 	INFO 	keyboard.Keyboard is using iohub backend.
20.9335 	INFO 	keyboard.Keyboard is using iohub backend.
20.9335 	INFO 	keyboard.Keyboard is using iohub backend.
20.9335 	EXP 	FreeRecall: status = STARTED
20.9337 	EXP 	window1: mouseVisible = False
20.9857 	EXP 	Created welcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='welcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.9859 	EXP 	window1: mouseVisible = False
20.9968 	EXP 	Created instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.9969 	EXP 	window1: mouseVisible = False
20.9988 	EXP 	Created fixation_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.9989 	EXP 	window1: mouseVisible = False
20.9999 	EXP 	Created word_practica_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='word_practica_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.0002 	EXP 	window1: mouseVisible = False
21.0003 	EXP 	window1: mouseVisible = False
21.0008 	EXP 	window1: mouseVisible = False
21.0012 	EXP 	window1: mouseVisible = False
21.0052 	EXP 	window1: mouseVisible = False
21.0054 	EXP 	window1: mouseVisible = False
21.0058 	EXP 	window1: mouseVisible = False
21.0062 	EXP 	window1: mouseVisible = False
21.0096 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0110 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0123 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0134 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0145 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0159 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0173 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0182 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0204 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0218 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0231 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0243 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0252 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0255 	DEBUG 	Uploading Texture Font fontname to graphics card
21.0263 	DEBUG 	Upload of Texture Font fontname complete
21.0277 	EXP 	window1: mouseVisible = False
21.0354 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.0355 	EXP 	window1: mouseVisible = False
21.0367 	EXP 	Created cuenta = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='cuenta', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.0369 	EXP 	window1: mouseVisible = False
21.0370 	EXP 	window1: mouseVisible = False
21.0376 	EXP 	window1: mouseVisible = False
21.0380 	EXP 	window1: mouseVisible = False
21.0414 	EXP 	window1: mouseVisible = False
21.0415 	EXP 	window1: mouseVisible = False
21.0420 	EXP 	window1: mouseVisible = False
21.0424 	EXP 	window1: mouseVisible = False
21.0459 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0471 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0483 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0497 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0511 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
21.0514 	DEBUG 	Uploading Texture Font fontname to graphics card
21.0518 	DEBUG 	Upload of Texture Font fontname complete
21.0532 	EXP 	window1: mouseVisible = False
21.0580 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.0581 	EXP 	window1: mouseVisible = False
21.0653 	EXP 	Created practice_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='practice_end', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.0654 	EXP 	window1: mouseVisible = False
21.0673 	EXP 	Created fixation_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
21.0674 	EXP 	window1: mouseVisible = False
21.0685 	EXP 	Created word_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='word_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.0687 	EXP 	window1: mouseVisible = False
21.0688 	EXP 	window1: mouseVisible = False
21.0692 	EXP 	window1: mouseVisible = False
21.0697 	EXP 	window1: mouseVisible = False
21.0728 	EXP 	window1: mouseVisible = False
21.0729 	EXP 	window1: mouseVisible = False
21.0734 	EXP 	window1: mouseVisible = False
21.0739 	EXP 	window1: mouseVisible = False
21.0768 	EXP 	window1: mouseVisible = False
21.0823 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.0825 	EXP 	window1: mouseVisible = False
21.0834 	EXP 	Created cuenta = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='cuenta', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.0836 	EXP 	window1: mouseVisible = False
21.0837 	EXP 	window1: mouseVisible = False
21.0842 	EXP 	window1: mouseVisible = False
21.0847 	EXP 	window1: mouseVisible = False
21.0878 	EXP 	window1: mouseVisible = False
21.0879 	EXP 	window1: mouseVisible = False
21.0883 	EXP 	window1: mouseVisible = False
21.0888 	EXP 	window1: mouseVisible = False
21.0918 	EXP 	window1: mouseVisible = False
21.0954 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.0956 	EXP 	window1: mouseVisible = False
21.1008 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0432 	EXP 	completion_textbox: autoLog = True
0.0432 	EXP 	cuenta_response: autoLog = True
0.0432 	EXP 	completion_textbox: autoLog = True
0.0432 	EXP 	cuenta_response: autoLog = True
0.0829 	INFO 	Keyboard events cleared
0.0823 	EXP 	welcome: autoDraw = True
4.3468 	DATA 	Keypress: space
4.3567 	INFO 	Keyboard events cleared
4.3563 	EXP 	welcome: autoDraw = False
4.3563 	EXP 	instructions: autoDraw = True
5.4324 	DEBUG 	Read csv file with pandas: conditions_practica.csv
5.4332 	DEBUG 	Clearing unnamed columns from conditions_practica.csv
5.4335 	EXP 	Imported conditions_practica.csv as conditions, 4 conditions, 4 params
5.4338 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
5.4340 	EXP 	New trial (rep=0, index=0): OrderedDict([('heterogeneity', 0.0625), ('words', 'cian,morado,jugar,verde,granate,negro,lavanda,turquesa,celeste,gris,dorado,azul,rosa,blanco,amarillo,marron'), ('max_category', 'colors'), ('min_category', 'verbs')])
5.4362 	DATA 	Keypress: space
5.4637 	EXP 	instructions: autoDraw = False
5.4637 	EXP 	fixation_cross: autoDraw = True
6.4420 	EXP 	Created sequence: sequential, trialTypes=1, nReps=16, seed=None
6.4422 	EXP 	New trial (rep=0, index=0): None
6.4568 	INFO 	Keyboard events cleared
6.4564 	EXP 	fixation_cross: autoDraw = False
6.4564 	EXP 	word_practica_text: height = 0.05
6.4564 	EXP 	word_practica_text: height = 0.05
6.4564 	EXP 	word_practica_text: height = 0.05
6.4564 	EXP 	word_practica_text: text = 'cian'
6.6391 	EXP 	word_practica_text: autoDraw = True
6.7427 	EXP 	New trial (rep=1, index=0): None
6.7450 	DATA 	Keypress: q
6.7564 	INFO 	Keyboard events cleared
6.7561 	EXP 	word_practica_text: autoDraw = False
6.7561 	EXP 	word_practica_text: height = 0.05
6.7561 	EXP 	word_practica_text: height = 0.05
6.7561 	EXP 	word_practica_text: height = 0.05
6.7561 	EXP 	word_practica_text: text = 'morado'
6.9564 	EXP 	word_practica_text: autoDraw = True
6.9769 	EXP 	New trial (rep=2, index=0): None
6.9791 	DATA 	Keypress: q
6.9901 	INFO 	Keyboard events cleared
6.9896 	EXP 	word_practica_text: autoDraw = False
6.9896 	EXP 	word_practica_text: height = 0.05
6.9896 	EXP 	word_practica_text: height = 0.05
6.9896 	EXP 	word_practica_text: height = 0.05
6.9896 	EXP 	word_practica_text: text = 'jugar'
7.1890 	EXP 	word_practica_text: autoDraw = True
8.1759 	EXP 	New trial (rep=3, index=0): None
8.1894 	INFO 	Keyboard events cleared
8.1890 	EXP 	word_practica_text: autoDraw = False
8.1890 	EXP 	word_practica_text: autoDraw = False
8.1890 	EXP 	word_practica_text: height = 0.05
8.1890 	EXP 	word_practica_text: height = 0.05
8.1890 	EXP 	word_practica_text: height = 0.05
8.1890 	EXP 	word_practica_text: text = 'verde'
8.2597 	EXP 	New trial (rep=4, index=0): None
8.2618 	DATA 	Keypress: q
8.2736 	INFO 	Keyboard events cleared
8.2732 	EXP 	word_practica_text: autoDraw = False
8.2732 	EXP 	word_practica_text: height = 0.05
8.2732 	EXP 	word_practica_text: height = 0.05
8.2732 	EXP 	word_practica_text: height = 0.05
8.2732 	EXP 	word_practica_text: text = 'granate'
8.4602 	EXP 	New trial (rep=5, index=0): None
8.4622 	DATA 	Keypress: q
8.4729 	INFO 	Keyboard events cleared
8.4725 	EXP 	word_practica_text: autoDraw = True
8.4725 	EXP 	word_practica_text: autoDraw = False
8.4725 	EXP 	word_practica_text: height = 0.05
8.4725 	EXP 	word_practica_text: height = 0.05
8.4725 	EXP 	word_practica_text: height = 0.05
8.4725 	EXP 	word_practica_text: text = 'negro'
8.6271 	EXP 	New trial (rep=6, index=0): None
8.6291 	DATA 	Keypress: q
8.6405 	INFO 	Keyboard events cleared
8.6398 	EXP 	word_practica_text: autoDraw = False
8.6398 	EXP 	word_practica_text: height = 0.05
8.6398 	EXP 	word_practica_text: height = 0.05
8.6398 	EXP 	word_practica_text: height = 0.05
8.6398 	EXP 	word_practica_text: text = 'lavanda'
8.7935 	EXP 	New trial (rep=7, index=0): None
8.7955 	DATA 	Keypress: q
8.8067 	INFO 	Keyboard events cleared
8.8062 	EXP 	word_practica_text: autoDraw = False
8.8062 	EXP 	word_practica_text: height = 0.05
8.8062 	EXP 	word_practica_text: height = 0.05
8.8062 	EXP 	word_practica_text: height = 0.05
8.8062 	EXP 	word_practica_text: text = 'turquesa'
8.9932 	EXP 	New trial (rep=8, index=0): None
8.9954 	DATA 	Keypress: q
9.0060 	INFO 	Keyboard events cleared
9.0056 	EXP 	word_practica_text: autoDraw = True
9.0056 	EXP 	word_practica_text: autoDraw = False
9.0056 	EXP 	word_practica_text: height = 0.05
9.0056 	EXP 	word_practica_text: height = 0.05
9.0056 	EXP 	word_practica_text: height = 0.05
9.0056 	EXP 	word_practica_text: text = 'celeste'
9.2064 	EXP 	word_practica_text: autoDraw = True
9.5090 	EXP 	New trial (rep=9, index=0): None
9.5110 	DATA 	Keypress: q
9.5232 	INFO 	Keyboard events cleared
9.5225 	EXP 	word_practica_text: autoDraw = False
9.5225 	EXP 	word_practica_text: height = 0.05
9.5225 	EXP 	word_practica_text: height = 0.05
9.5225 	EXP 	word_practica_text: height = 0.05
9.5225 	EXP 	word_practica_text: text = 'gris'
9.7121 	EXP 	New trial (rep=10, index=0): None
9.7143 	DATA 	Keypress: q
9.7252 	INFO 	Keyboard events cleared
9.7244 	EXP 	word_practica_text: autoDraw = True
9.7244 	EXP 	word_practica_text: autoDraw = False
9.7244 	EXP 	word_practica_text: height = 0.05
9.7244 	EXP 	word_practica_text: height = 0.05
9.7244 	EXP 	word_practica_text: height = 0.05
9.7244 	EXP 	word_practica_text: text = 'dorado'
9.9113 	EXP 	New trial (rep=11, index=0): None
9.9138 	DATA 	Keypress: q
9.9247 	INFO 	Keyboard events cleared
9.9242 	EXP 	word_practica_text: autoDraw = True
9.9242 	EXP 	word_practica_text: autoDraw = False
9.9242 	EXP 	word_practica_text: height = 0.05
9.9242 	EXP 	word_practica_text: height = 0.05
9.9242 	EXP 	word_practica_text: height = 0.05
9.9242 	EXP 	word_practica_text: text = 'azul'
10.0952 	EXP 	New trial (rep=12, index=0): None
10.0970 	DATA 	Keypress: q
10.1064 	INFO 	Keyboard events cleared
10.1060 	EXP 	word_practica_text: autoDraw = False
10.1060 	EXP 	word_practica_text: height = 0.05
10.1060 	EXP 	word_practica_text: height = 0.05
10.1060 	EXP 	word_practica_text: height = 0.05
10.1060 	EXP 	word_practica_text: text = 'rosa'
10.2929 	EXP 	New trial (rep=13, index=0): None
10.2952 	DATA 	Keypress: q
10.3066 	INFO 	Keyboard events cleared
10.3061 	EXP 	word_practica_text: autoDraw = True
10.3061 	EXP 	word_practica_text: autoDraw = False
10.3061 	EXP 	word_practica_text: height = 0.05
10.3061 	EXP 	word_practica_text: height = 0.05
10.3061 	EXP 	word_practica_text: height = 0.05
10.3061 	EXP 	word_practica_text: text = 'blanco'
10.4946 	DATA 	Keypress: q
10.5058 	EXP 	word_practica_text: autoDraw = True
10.5096 	EXP 	New trial (rep=14, index=0): None
10.5230 	INFO 	Keyboard events cleared
10.5226 	EXP 	word_practica_text: autoDraw = False
10.5226 	EXP 	word_practica_text: height = 0.05
10.5226 	EXP 	word_practica_text: height = 0.05
10.5226 	EXP 	word_practica_text: height = 0.05
10.5226 	EXP 	word_practica_text: text = 'amarillo'
10.7224 	EXP 	word_practica_text: autoDraw = True
10.7263 	EXP 	New trial (rep=15, index=0): None
10.7287 	DATA 	Keypress: q
10.7395 	INFO 	Keyboard events cleared
10.7391 	EXP 	word_practica_text: autoDraw = False
10.7391 	EXP 	word_practica_text: height = 0.05
10.7391 	EXP 	word_practica_text: height = 0.05
10.7391 	EXP 	word_practica_text: height = 0.05
10.7391 	EXP 	word_practica_text: text = 'marron'
10.9263 	DATA 	Keypress: q
10.9394 	EXP 	word_practica_text: autoDraw = True
10.9578 	INFO 	Keyboard events cleared
10.9573 	EXP 	word_practica_text: autoDraw = False
10.9573 	EXP 	completion_textbox: autoDraw = True
10.9573 	EXP 	text: autoDraw = True
11.1304 	DATA 	Keypress: q
13.2120 	DEBUG 	Read csv file with pandas: conditions_cuentas.csv
13.2125 	DEBUG 	Clearing unnamed columns from conditions_cuentas.csv
13.2137 	EXP 	Imported conditions_cuentas.csv as conditions, 1 conditions, 2 params
13.2139 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
13.2140 	EXP 	New trial (rep=0, index=0): OrderedDict([('problem', '(8 - 4) - 6'), ('correct_result', -2)])
13.2236 	DATA 	Keypress: right
13.2385 	INFO 	Keyboard events cleared
13.2382 	EXP 	completion_textbox: autoDraw = False
13.2382 	EXP 	text: autoDraw = False
13.2382 	EXP 	cuenta: autoDraw = True
13.2382 	EXP 	cuenta_response: autoDraw = True
13.2382 	EXP 	text_4: autoDraw = True
